Gender,RFCM,Time,Influence,Du lịch,Thể thao điện tử,Phim ảnh,Âm nhạc,Thời trang,Đọc sánh,Hội họa - mỹ thuật,Thể thao,Chụp ảnh,chơi game,Biên tập viên,phóng viên,Viết,dancing,Uống trà sữa cùng hội chị em.,Maths_score,Physics_score,Chemistry_score,English_score,Literature_score,History_score,Geography_score,Major
1,1,4.0,4.0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,8.5,7.524999185848482,8.498045681929378,7.34284645980563,7.20503494145362,6.95464693185297,7.068136620064199,Sinh học ứng dụng
1,3,4.0,4.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,8.5,7.42469835894815,8.273023922777336,7.308112542828521,6.961640718910655,7.487066757453143,7.38764570279951,Công nghệ sinh học
1,2,4.0,4.0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,8.5,6.989776454442065,8.352827987670906,7.096208860708646,7.373546414211859,7.453321047558238,8.688765054397836,Hóa học
1,2,4.0,4.0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,8.5,7.358946748912779,8.206576208819678,7.363296705793251,7.447690617509067,7.330696610282504,8.323113051583345,Hóa học
1,1,4.0,4.0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,8.5,7.154816178600388,8.269902825501626,7.341667623766377,7.41828816165688,7.435294761163087,6.965308687555444,Sinh học ứng dụng
1,3,4.0,4.0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,8.5,8.523012317434322,8.498705142271964,7.511809883645666,7.236200078973647,7.364884743219837,7.479907884815397,Hóa học
0,3,4.0,4.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,8.5,8.701506573241339,8.307907773406994,7.259844400029318,7.4412136349823745,7.104793295285196,7.32203877821208,Toán ứng dụng
0,0,4.0,4.0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,8.5,7.205782801221984,8.382463872755224,7.234175064236894,7.540086389975555,7.017407358459729,8.475118505089846,Công nghệ sinh học
1,3,4.0,4.0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,8.5,8.47285410222872,8.370904179732154,7.05241580520387,7.369283565265,7.470507858262271,7.054217657054396,Toán ứng dụng
0,0,4.0,4.0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,8.5,7.033576590744626,8.222618069966597,7.44435719911212,7.3398897549374755,7.141486119556109,8.467251818218644,Công nghệ sinh học
1,3,4.0,4.0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,8.5,7.3747133711794515,8.210744571566403,8.731763373175701,7.095644428909753,7.072653366336411,7.388139882594474,Sinh hóa
1,0,4.0,4.0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,7.25,7.361609351116731,8.624200325638668,7.393020293818049,7.241190973023741,8.547406858286836,8.587471319807012,Hóa học
1,3,4.0,4.0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,8.5,8.500151343547351,8.750433218487661,7.262589984833129,7.23947379262951,7.263992886244184,6.982397332843965,Toán ứng dụng
1,3,4.0,4.0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,8.5,7.38366408493373,8.210456981767438,8.238968612742557,7.093434409814881,7.2501197745132915,7.177512664821242,Sinh hóa
1,3,4.0,4.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,8.5,7.067911591222746,8.32139010296805,7.210062763646757,7.336468779031522,7.271035915010483,7.310834050249662,Công nghệ sinh học
1,0,4.0,4.0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,7.25,7.082377167433422,8.279291505993159,7.1283693087724,7.4151327212405835,8.481876457663121,8.247303824740573,Hóa học
0,3,4.0,4.0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,8.5,7.243568053500503,8.609720871794186,7.451128337264719,7.082950392278092,7.075099723090708,7.521314466313523,Hóa học
1,1,4.0,4.0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,8.5,7.189325579325207,8.382115408605474,7.308884225532211,7.483950402993904,7.314687552285221,7.065573567712704,Sinh học ứng dụng
1,3,4.0,4.0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,8.5,8.765590612844449,8.489344969089304,7.308096003619219,7.514783206592637,7.361469397258767,7.431188054790766,Toán ứng dụng
1,3,4.0,4.0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,8.5,8.39210376071638,8.367398065463558,7.1893919178822765,7.115114052052998,7.107745321968661,7.446335937491485,Toán ứng dụng
1,3,4.0,4.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,8.5,6.962312689355682,8.415930485394208,7.143156201152018,6.978166702701609,6.973373424658979,7.230655514814555,Công nghệ sinh học
0,3,4.0,4.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,8.5,8.390663818687067,8.445980236176336,7.3504816811682865,7.543580430467477,7.139640747857231,7.524687814389875,Toán ứng dụng
1,2,4.0,4.0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,8.5,7.0555252647336175,8.474292617706851,6.951954822415121,7.2985159106770965,7.401912789770347,8.61692287599627,Hóa học
1,0,4.0,4.0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,7.25,7.486005888453756,8.606057290980406,7.004845357830293,7.462207465819496,8.672567154683344,8.59540764416388,Hóa học
1,3,4.0,4.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,8.5,7.387859535375402,8.303621432938803,7.129571034305866,7.070344577205767,7.394310094943764,7.538286119798821,Công nghệ sinh học
0,0,4.0,4.0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,8.5,7.038595411971083,8.589539813026846,7.0649143470581395,7.1525099571696895,7.009267328263281,6.998791780447264,Hóa học
1,3,4.0,4.0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,8.5,8.461923246299209,8.464536387051822,7.120607698013802,7.458200118419524,7.147301521641774,7.230672049245688,Hóa học
1,2,4.0,4.0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,8.5,7.387870665563786,8.258117911800673,7.189475638442976,7.293807393291021,7.4510169524447,8.229319535134588,Hóa học
1,1,4.0,4.0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,8.5,7.015933180316229,8.576165076349781,7.251361469945353,7.148285512690002,7.120971564395103,7.313274955677007,Sinh học ứng dụng
1,2,4.0,4.0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,8.5,7.549055891455486,8.37994523301011,7.066010541120123,7.01628410217447,7.077324453082954,8.458461663257914,Hóa học
0,3,4.0,4.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,8.5,8.656971426922462,8.664946650650382,7.538328855325921,6.959357114765733,7.429280272246999,7.095256321035718,Toán ứng dụng
1,2,4.0,4.0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,8.5,7.230211664057003,8.433654014858348,6.96995490892269,7.360191835033071,7.255988078655391,8.322099711606478,Hóa học
1,1,4.0,4.0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,8.5,7.387055466939863,8.421337370894848,7.503307461002458,7.383762770450631,6.989183012556717,7.363670262743509,Sinh học ứng dụng
0,3,4.0,4.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,8.5,8.672180146109927,8.795575512412306,7.134985184219077,6.981726719592201,7.497882535136336,7.010247052787563,Toán ứng dụng
0,0,4.0,4.0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,8.5,7.432657770827977,8.524902631737866,7.099361052045672,7.03284158282163,7.515217897105108,8.759938655420106,Công nghệ sinh học
1,3,4.0,4.0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,8.5,8.715098149500454,8.32530716998863,7.50434766402345,7.200740271871271,7.114609832294219,7.2357219310434315,Toán ứng dụng
1,3,4.0,4.0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,8.5,8.324831913451462,8.238097047392383,7.12798525011275,7.353395385483856,7.172713135771396,7.31319215700724,Toán ứng dụng
1,3,4.0,4.0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,8.5,8.599770829466431,8.207095720352466,7.437862329490898,7.388494622358962,7.44001423437206,7.316143110226799,Hóa học
1,3,4.0,4.0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,8.5,7.369541219320884,8.761553172559205,8.432983906988467,7.1293836127218295,7.525705283760179,7.368884693729108,Sinh hóa
0,0,4.0,4.0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,8.5,7.041105434799574,8.785937431215107,7.183964829546977,7.414686728314228,7.124677171248564,8.254283154712763,Công nghệ sinh học
0,0,4.0,4.0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,8.5,7.3901118304861555,8.439150756457071,6.981017874982832,7.33662326631145,7.248714734272333,8.474195760570968,Công nghệ sinh học
1,0,4.0,4.0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,7.25,7.282290976569393,8.314082722513257,7.050092032308126,7.31607766364655,8.728316290537306,8.440342630971479,Hóa học
1,0,4.0,4.0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,8.5,7.264260196550824,9.589601966644288,8.226543943452317,7.092557223182162,7.013088097674319,8.627261263873118,Hóa học
1,2,4.0,4.0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,8.5,7.286753765878234,8.273159394456629,6.9747276357672625,7.394046772914439,7.536332795684263,8.511438997286733,Hóa học
1,3,4.0,4.0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,8.5,8.240869439882077,8.271802466839993,7.052591189071414,7.077970964512534,7.007388360373601,7.039264766720731,Toán ứng dụng
1,0,4.0,1.0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,7.25,7.034719149782762,7.3946607299105915,8.21309438642895,8.43276949427023,9.72988394289468,8.200641180397518,Văn học
0,2,4.0,4.0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,7.25,7.298261425978823,7.494137158073077,8.655789333809626,8.33399235304007,7.494204924140662,8.659006635682122,Việt Nam học
0,0,2.0,3.0,1,0,1,1,0,1,0,1,0,0,0,0,0,0,0,8.5,7.353868063144476,8.656161478781597,5.715032183146897,9.67383486877884,9.413133800315045,9.508907856874044,Văn học
1,3,4.0,4.0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,7.25,7.386928002735602,7.46945724645404,8.370322565300889,8.798439025307044,8.458121895209274,8.486975592657378,Khoa học xã hội và nhân văn
0,2,4.0,4.0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,7.25,7.285507921802247,7.499230066946175,8.26616990552353,8.791984644262037,7.006730600910966,8.389587721263045,Việt Nam học
1,0,4.0,3.0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,8.5,9.659674476934613,9.331381840432503,7.456634248874329,8.230454335080761,8.785663273479045,8.753597778669166,Khoa học xã hội và nhân văn
0,1,4.0,4.0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,7.25,6.968973537661495,7.507618394345603,8.724832591121096,8.364974807218202,8.783674288495328,8.757157607959625,Văn học
1,0,4.0,4.0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,7.25,7.328927828383567,6.996408626945769,7.05053857807689,8.413651627422421,8.249699570032263,8.63186253613298,Triết học
1,0,4.0,4.0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,7.25,7.076868338077786,7.485924473152221,7.26264838928955,8.593051546076158,8.2700769865691,8.515262797506455,Triết học
0,0,2.0,3.0,1,0,1,1,0,1,0,1,0,0,0,0,0,0,0,8.5,6.967527330873922,8.238808301950316,5.651112308510227,9.621541671487295,9.240726879584548,9.36660887040378,Văn học
1,1,3.0,3.0,1,0,1,1,1,0,0,1,0,0,0,0,0,0,0,7.25,7.19048136181371,7.508722276209509,5.779480496644216,8.577310075676444,7.336460776852393,7.520665063969761,Thông tin học
0,2,3.0,3.0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,8.5,8.646124828047684,8.776927932521135,7.354110982342527,8.409790704461118,9.551030766305857,9.246314618394708,Triết học
0,0,2.0,3.0,1,0,1,1,0,1,0,1,0,0,0,0,0,0,0,8.5,7.423796522082847,8.658596896662543,5.833318892830948,9.612791062246806,9.315951329385515,9.700261244806716,Văn học
0,2,4.0,4.0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,7.25,7.50096314180509,7.437456374728108,8.771220480577455,8.529311391065143,7.022522479818161,8.524369130518684,Việt Nam học
0,0,2.0,3.0,1,0,1,1,0,1,0,1,0,0,0,0,0,0,0,8.5,7.251684518488064,8.559565100628786,5.982899266379586,9.584894433200825,9.200069708486046,9.70431328223175,Văn học
1,3,4.0,4.0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,7.25,7.388726438730983,7.50282427949395,8.787548737191713,8.687211568806243,8.758331824626758,8.541565953804767,Khoa học xã hội và nhân văn
1,0,4.0,4.0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,7.25,7.465238348025769,7.244527369770718,7.061444876459006,8.475608574163424,8.319989265923105,8.23320823035077,Triết học
0,2,3.0,3.0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,8.5,8.272757531224931,8.72924771026813,7.025858804910371,8.230133437981914,9.667386077538248,9.407736978518821,Triết học
1,1,5.0,3.0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,7.25,7.53134093691907,7.381193409706343,7.5005969533196435,8.555599407900287,8.678114078274838,8.536124461903128,Khoa học xã hội và nhân văn
1,2,3.0,3.0,1,0,1,1,0,0,1,1,0,0,1,1,0,0,0,2.5,5.691382591433483,7.0576611324889935,9.638419657866693,5.560392319516714,5.6132246888604405,6.04484960139638,Khoa học xã hội và nhân văn
1,1,5.0,5.0,1,0,1,1,1,1,1,1,0,0,0,0,0,0,0,8.5,8.258317024890623,8.752673962969608,6.969031331314303,8.663007631775184,8.458383314190867,8.553896717380548,Văn học
1,3,3.0,3.0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,7.25,8.283525560059044,9.372711110642493,7.099820073420189,9.671180933314897,9.384458424282187,9.463210621364349,Khoa học xã hội và nhân văn
1,0,2.0,4.0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,7.25,7.388916850803475,9.207426103264654,7.020475495057206,9.455804940326221,8.269380678685543,8.51138569408191,Khoa học xã hội và nhân văn
0,0,2.0,3.0,1,0,1,1,0,1,0,1,0,0,0,0,0,0,0,8.5,7.205269437116058,8.56437306106609,5.791840008072626,9.312878988584725,9.746057400298623,9.289698045119685,Văn học
1,0,4.0,3.0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,8.5,9.742811598361504,9.777444459801142,7.16483280140411,8.39476591197388,8.461668829190119,8.245561013110272,Khoa học xã hội và nhân văn
0,3,5.0,4.0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,5.75,5.953277860356542,5.750838609363656,6.007058871229788,7.08541972440659,8.682545451987007,9.774009466003362,Khoa học xã hội và nhân văn
0,1,4.0,4.0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,7.25,7.381115643279702,7.522159473671992,8.479356448618056,8.290848380658371,8.306865530507963,8.5099309451491,Văn học
1,2,3.0,3.0,1,0,1,1,0,0,1,1,0,0,1,1,0,0,0,2.5,5.887235600826925,7.428870892787607,9.34775548835059,5.851152309174617,5.4900160813710315,5.461416034489417,Khoa học xã hội và nhân văn
1,1,5.0,5.0,1,0,1,1,1,1,1,1,0,0,0,0,0,0,0,8.5,8.425600747622884,8.60407388638965,7.529392357181606,8.723270406802715,8.548874054559281,8.207507244382438,Văn học
1,1,5.0,5.0,1,0,1,1,1,1,1,1,0,0,0,0,0,0,0,8.5,8.368089723208444,8.406544602564388,7.190464785314447,8.421320295738987,8.57849928659702,8.527656056252711,Văn học
1,1,5.0,5.0,1,0,1,1,1,1,1,1,0,0,0,0,0,0,0,8.5,8.200491415898066,8.483669762197623,7.373544836056113,8.653415946271702,8.437226399688093,8.786895493288242,Văn học
1,1,5.0,5.0,1,0,1,1,1,1,1,1,0,0,0,0,0,0,0,8.5,8.785109444302014,8.55391055048288,7.110844000181236,8.794712079215595,8.626293852219497,8.556689394833226,Văn học
0,2,4.0,4.0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,7.25,7.047638731357312,7.122551443712282,8.228825005141953,8.456470034857233,6.989149896179564,8.57050126385285,Việt Nam học
1,0,4.0,3.0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,8.5,9.361395089456266,9.371080140731708,6.957023274829449,8.405351816559644,8.507228951160709,8.376610603690985,Khoa học xã hội và nhân văn
1,0,4.0,3.0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,8.5,9.375078473877858,9.662463446600915,7.514519010858884,8.426084495449974,8.480777597567469,8.545489230783243,Khoa học xã hội và nhân văn
0,2,3.0,3.0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,8.5,8.758325441656062,8.710012966072902,7.1508014718678865,8.407630808551541,9.344616160965577,9.770161730879403,Triết học
1,3,4.0,4.0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,7.25,7.176880507043953,7.5166092446991675,8.223734342021274,8.503919381085138,8.567952417167408,8.595684118190535,Khoa học xã hội và nhân văn
1,0,2.0,4.0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,7.25,7.168363050659406,9.38805182354903,7.465779819929802,9.28210419885902,8.575731189756166,8.713465775461469,Khoa học xã hội và nhân văn
1,0,4.0,4.0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,7.25,7.011245458692135,7.437674179577371,7.384003470987652,8.404697366378668,8.746216448400158,8.784786085108713,Triết học
1,1,5.0,5.0,1,0,1,1,1,1,1,1,0,0,0,0,0,0,0,8.5,8.347975952837897,8.50255321807012,7.485954425467096,8.274112612339394,8.291202008062761,8.250288539633088,Văn học
0,3,5.0,4.0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,5.75,5.515806584231186,5.502740211019286,5.879211468929661,7.18854591420097,8.270634573984644,9.514310918431564,Khoa học xã hội và nhân văn
1,0,4.0,4.0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,7.25,7.5170880610001305,7.483433085361158,7.0940380401386385,8.249832065281549,8.425352822872238,8.340812310484779,Triết học
1,0,4.0,3.0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,8.5,9.57591724765875,9.316970588451346,7.388572052929147,8.711086286618338,8.396907828774,8.223940906069885,Khoa học xã hội và nhân văn
1,0,4.0,1.0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,7.25,7.235196196900454,7.48478358553669,8.411360949161244,8.212686128406268,9.298093316232663,8.519233251429384,Văn học
1,0,4.0,1.0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,7.25,7.326454134105217,6.987829725610252,8.636120974590298,8.361726778734603,9.410116010813821,8.598345042651653,Văn học
0,3,5.0,4.0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,5.75,5.94834558887479,6.035413857065829,5.782410215190214,7.308507685431443,8.39685590721904,9.498499992824069,Khoa học xã hội và nhân văn
0,2,3.0,3.0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,8.5,8.4466574161557,8.361827275213724,7.379594787482748,8.533492496825325,9.776219800165043,9.3774189071901,Triết học
1,0,4.0,3.0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,8.5,9.298128125531097,9.524226996286327,7.177080460116504,8.469875601325867,8.227157660441481,8.645986779696859,Khoa học xã hội và nhân văn
0,3,5.0,4.0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,5.75,5.863131024994708,6.004680146734595,5.466619913864713,7.011337319249684,8.670727337809994,9.333097565859784,Khoa học xã hội và nhân văn
0,2,4.0,4.0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,7.25,7.471891001708804,7.072365726294234,8.541517029066075,8.200856396099198,7.12833124633786,8.247237352192732,Việt Nam học
0,0,2.0,3.0,1,0,1,1,0,1,0,1,0,0,0,0,0,0,0,8.5,7.372885122690269,8.482944174083324,5.683053033360784,9.414621836786749,9.566281253686569,9.462014476732556,Văn học
0,3,5.0,4.0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,5.75,5.87237105418072,5.832691276530517,5.930990229979792,7.061438857696392,8.634131426650455,9.598888647158125,Khoa học xã hội và nhân văn
1,1,5.0,3.0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,7.25,7.423848205424932,7.357423163034502,7.306386172335531,8.746984786144383,8.486129330642761,8.512281016546273,Khoa học xã hội và nhân văn
1,0,4.0,4.0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,7.25,7.14057693451804,7.185846815200887,7.159707589826765,8.689436632350127,8.590161932583706,8.36746949008491,Triết học
1,2,3.0,3.0,1,0,1,1,0,0,1,1,0,0,1,1,0,0,0,2.5,5.690192146592561,6.977042045864696,9.58324028426383,5.922616061593445,5.5178151930118755,5.670938764313108,Khoa học xã hội và nhân văn
1,0,3.0,4.0,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,8.5,8.457758679642073,8.49266962669895,8.306986561738787,8.395371363156224,8.755614149588006,9.47267699324888,Phương đông học
0,2,3.0,3.0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,8.5,8.393150465252065,8.391120067343197,7.259380223724088,8.502801971432856,9.652456321090073,9.592456475090664,Triết học
0,3,5.0,4.0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,5.75,5.578712377744639,5.927619744710738,5.965908489984362,7.52583763202119,8.27560272841233,9.647866258885529,Khoa học xã hội và nhân văn
1,0,4.0,3.0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,8.5,9.75846295083958,9.716189606082894,7.512239192400267,8.743056443544937,8.268668883203906,8.381647182845635,Khoa học xã hội và nhân văn
0,1,4.0,4.0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,7.25,7.299664366478118,7.294858411051691,8.460127381150347,8.643189512181296,8.441898230214708,8.265450324620293,Văn học
1,0,4.0,1.0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,7.25,7.449054209945213,7.5382714404153095,8.55804266331696,8.33535515036014,9.378309047123748,8.78366128188235,Văn học
1,1,5.0,3.0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,7.25,7.341760123962431,7.539908126192613,7.435588477636322,8.309823830857354,8.25400592385946,8.304247265640463,Khoa học xã hội và nhân văn
1,0,2.0,4.0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,7.25,7.415838993932638,9.28705221680533,7.385427695103907,9.326042112378726,8.500675453265353,8.442499909225614,Khoa học xã hội và nhân văn
1,1,5.0,5.0,1,0,1,1,1,1,1,1,0,0,0,0,0,0,0,8.5,8.352856179137436,8.433029110448379,7.019159436224869,8.6782464640685,8.352678506132607,8.391822062301676,Văn học
1,0,3.0,4.0,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,8.5,8.656817953414958,8.429402215089805,8.29012813138549,8.211035139608482,8.455982551628944,9.536166969385166,Phương đông học
1,1,3.0,3.0,1,0,1,1,1,0,0,1,0,0,0,0,0,0,0,7.25,7.312418071782103,7.159491697297644,5.7158858780809165,8.49217840778823,6.956312922666734,7.420271464445357,Thông tin học
0,2,3.0,3.0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,8.5,8.493066857579931,8.259462904949858,7.035916970488462,8.463603367665563,9.473355666131463,9.465574791707693,Triết học
1,2,3.0,3.0,1,0,1,1,0,0,1,1,0,0,1,1,0,0,0,2.5,5.817222820049224,6.993151615160276,9.331086425981571,5.748341410745368,5.782097158125874,5.473433130544798,Khoa học xã hội và nhân văn
1,3,4.0,4.0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,7.25,7.253429850604381,7.07644995461151,8.719978648598653,8.645747453015634,8.476272166468165,8.23756094773434,Khoa học xã hội và nhân văn
1,3,4.0,4.0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,7.25,7.334101431754642,6.963747780967144,8.261859939489971,8.401163021217107,8.429423511295653,8.736442246658749,Khoa học xã hội và nhân văn
1,0,3.0,4.0,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,8.5,8.595275512000981,8.595376501406903,8.627162630638296,8.437267594147118,8.719434185958589,9.699749725897496,Phương đông học
0,3,5.0,4.0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,5.75,5.715694309966634,5.919707101921846,5.581043132208685,7.53138783115232,8.366836489231062,9.344202536500562,Khoa học xã hội và nhân văn
0,2,4.0,4.0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,7.25,7.184642548583054,7.135198751752648,8.511571248450887,8.791158566956016,7.018406046562426,8.704964165193768,Việt Nam học
1,0,4.0,1.0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,7.25,7.447729801058547,7.104323988493595,8.40389684032154,8.5917484307488,9.541404037911338,8.357234865546213,Văn học
1,0,4.0,3.0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,8.5,9.508456312312873,9.700382647397468,7.301035191424978,8.637457128752295,8.489430976962161,8.439721865252826,Khoa học xã hội và nhân văn
1,0,4.0,1.0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,7.25,7.463472620699524,7.42485770308977,8.458158767908174,8.693010133048658,9.570054893224384,8.318950679200865,Văn học
1,0,2.0,4.0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,7.25,7.446489405187001,9.607353725588776,7.266460905511037,9.676418024306155,8.491173508034576,8.722060564055965,Khoa học xã hội và nhân văn
0,2,4.0,4.0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,7.25,7.261777849746754,7.291607857071183,8.748190043781724,8.573895453924498,7.096312534832155,8.657152949113307,Việt Nam học
1,1,5.0,5.0,1,0,1,1,1,1,1,1,0,0,0,0,0,0,0,8.5,8.366492308932955,8.61894040252602,7.064380323880434,8.745006548922913,8.316263513294913,8.414535017470062,Văn học
1,0,4.0,3.0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,8.5,9.731630754012459,9.387163182557508,7.498066114780755,8.364470655239094,8.581665418012992,8.357106045759563,Khoa học xã hội và nhân văn
1,0,4.0,4.0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,7.25,7.405249269679746,7.004132127023919,6.974711196155257,8.765279175330086,8.268634514175014,8.290623491649281,Triết học
1,3,3.0,3.0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,7.25,8.207503258625305,9.515514575959351,7.305490461127649,9.442286149422426,9.302879887893782,9.395451008847099,Khoa học xã hội và nhân văn
1,1,5.0,3.0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,7.25,7.062253238298472,7.062198252412574,7.3701276731275955,8.729283007746572,8.437295679681064,8.742155421156678,Khoa học xã hội và nhân văn
1,0,4.0,1.0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,7.25,7.512500072818233,7.193940782073042,8.58285046211208,8.36702074988615,9.791057560316831,8.779657994003182,Văn học
0,1,4.0,4.0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,7.25,6.950497691740573,7.07560085248616,8.785688452915535,8.406280388531743,8.301279972164556,8.571226827665447,Văn học
1,0,4.0,1.0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,7.25,7.515024397756282,7.4350112226837375,8.774865517172506,8.73525710098166,9.557635333352025,8.355768080378322,Văn học
1,0,3.0,4.0,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,8.5,8.41455336494879,8.708514871140647,8.652579111226425,8.64878141844772,8.55779657097009,9.25620645580743,Phương đông học
1,0,4.0,1.0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,7.25,7.5106297185120106,7.2322094485590425,8.213642500632572,8.711103282898588,9.514411769208028,8.742868645072242,Văn học
